GEOID,NAME,total_pop,black_pop,pct_black,median_income,poverty_rate,low_income,nearest_store_km,store_count_5km,service_area_pct,beauty_access_score,underserved_index,hotspot_flag,hotspot_cluster
37183053614,Census Tract 536.14; Wake County; North Carolina,2909,143,4.915778618081815,141071.0,3.162598831213476,False,12.03437903929601,0,0.0,0.0,0.1952,False,-1
37063001811,Census Tract 18.11; Durham County; North Carolina,6329,3681,58.16084689524411,90221.0,6.432748538011696,False,4.914694626387927,1,55.22521855810877,0.15800284405119291,0.4626,True,0
37063001504,Census Tract 15.04; Durham County; North Carolina,2332,602,25.8147512864494,31576.0,38.4070796460177,True,4.569850763381775,1,73.97539105811583,0.4288164665523156,0.5858,True,0
37063002034,Census Tract 20.34; Durham County; North Carolina,6112,1805,29.53206806282723,86552.0,4.49934554973822,False,2.9415005600230035,3,100.0,0.4908376963350785,0.2537,False,-1
37063002036,Census Tract 20.36; Durham County; North Carolina,3218,1386,43.070229956494714,53828.0,7.0540708514605335,False,3.999611714813712,1,85.82115656780205,0.3107520198881292,0.3643,False,-1
37063001712,Census Tract 17.12; Durham County; North Carolina,5204,716,13.758647194465794,104872.0,5.9870866757973,False,8.099279626161886,0,0.0,0.0,0.2431,False,-1
37063001505,Census Tract 15.05; Durham County; North Carolina,3537,1216,34.37941758552446,30858.0,44.64712918660287,True,5.106066193352418,0,53.03227534549711,0.0,0.7108,True,0
37063002033,Census Tract 20.33; Durham County; North Carolina,4266,433,10.15002344116268,100398.0,8.527131782945736,False,4.474105678313783,2,98.42809088372329,0.46882325363338023,0.1777,False,-1
37063002031,Census Tract 20.31; Durham County; North Carolina,2292,878,38.30715532286213,70809.0,13.542600896860987,False,0.9001035583090846,2,100.0,0.8726003490401396,0.3081,False,-1
37063002032,Census Tract 20.32; Durham County; North Carolina,2500,781,31.240000000000002,48242.0,16.072144288577153,False,0.7998744616943589,2,100.0,0.8,0.2896,False,-1
37063001713,Census Tract 17.13; Durham County; North Carolina,3344,352,10.526315789473683,91250.0,7.4162679425837315,False,7.967337516547314,0,0.0,0.0,0.2326,False,-1
37063002035,Census Tract 20.35; Durham County; North Carolina,6561,2735,41.68571864045115,83836.0,2.3824353783867953,False,5.739963183930429,0,48.37204086932843,0.0,0.3672,False,-1
37063002030,Census Tract 20.30; Durham County; North Carolina,4295,372,8.661233993015134,174087.0,0.7683352735739232,False,3.288544621915073,2,88.8010229576266,0.46565774155995343,0.1212,False,-1
37063001810,Census Tract 18.10; Durham County; North Carolina,4487,2043,45.53153554713617,60570.0,16.670504259728297,False,5.500661531966862,0,12.855115065469757,0.0,0.4675,True,0
37063001808,Census Tract 18.08; Durham County; North Carolina,11342,3947,34.799858931405396,124528.0,4.0901060070671384,False,7.963061098386774,0,0.0,0.0,0.3483,False,-1
37063002200,Census Tract 22; Durham County; North Carolina,2513,226,8.993235177079189,97614.0,16.15598885793872,False,1.7517346462050454,1,99.99999999999997,0.3979307600477517,0.209,False,-1
37063002026,Census Tract 20.26; Durham County; North Carolina,8827,5316,60.22431177070352,61967.0,17.642257462686565,False,5.894825792803661,0,20.85354819401649,0.0,0.5559,True,0
37063002021,Census Tract 20.21; Durham County; North Carolina,4898,1622,33.11555737035525,95273.0,10.30885661689507,False,0.7580602730568001,2,100.0,0.4083299305839118,0.3044,False,-1
37063002022,Census Tract 20.22; Durham County; North Carolina,4601,1745,37.92653770919365,68395.0,14.169595782073813,False,2.0561980766810217,2,100.0,0.4346881112801565,0.3557,False,-1
37063002023,Census Tract 20.23; Durham County; North Carolina,2860,735,25.699300699300696,86513.0,9.985734664764621,False,1.6790928329637835,2,99.9999999999999,0.6993006993006993,0.2381,False,-1
37063002025,Census Tract 20.25; Durham County; North Carolina,6443,3125,48.50225050442341,84160.0,8.55531181447822,False,4.08749313605021,1,94.6163840418546,0.1552072016141549,0.4178,False,-1
37077970702,Census Tract 9707.02; Granville County; North Carolina,2222,692,31.14311431143114,55179.0,23.28331059572533,False,15.246466026230022,0,0.0,0.0,0.4667,True,1
37183053724,Census Tract 537.24; Wake County; North Carolina,5279,421,7.974995264254593,94044.0,3.6370524720591018,False,17.37925296727652,0,0.0,0.0,0.2377,False,-1
37037020703,Census Tract 207.03; Chatham County; North Carolina,4670,140,2.9978586723768736,92221.0,2.805139186295503,False,8.09912584077946,0,8.729818670279107,0.0,0.1658,False,-1
37037020704,Census Tract 207.04; Chatham County; North Carolina,2858,111,3.8838348495451362,131337.0,4.717320849837955,False,8.720154875237919,0,3.8277848485088097,0.0,0.184,False,-1
37063001809,Census Tract 18.09; Durham County; North Carolina,6732,2043,30.3475935828877,75777.0,5.725419664268585,False,8.077140117508716,0,0.032691112935198406,0.0,0.3333,False,-1
37063002019,Census Tract 20.19; Durham County; North Carolina,4752,466,9.806397306397306,73500.0,11.068539804171989,False,3.60458290181256,2,76.02038865193404,0.42087542087542085,0.1908,False,-1
37063002020,Census Tract 20.20; Durham County; North Carolina,9920,2839,28.618951612903228,179745.0,1.637190500252653,False,2.342131466536016,2,99.99999999999999,0.20161290322580644,0.2572,False,-1
37063001806,Census Tract 18.06; Durham County; North Carolina,7620,4033,52.92650918635171,80429.0,7.335958005249344,False,4.601692905848407,1,43.85252908487703,0.13123359580052493,0.4399,True,0
37063002024,Census Tract 20.24; Durham County; North Carolina,6115,1110,18.152085036794766,101250.0,4.055600981193786,False,3.360739743980553,3,99.99999999999996,0.4905968928863451,0.1901,False,-1
37063980100,Census Tract 9801; Durham County; North Carolina,0,0,0.0,,,False,6.134839273066081,0,3.348497529120171,0.0,0.125,False,-1
37077970607,Census Tract 9706.07; Granville County; North Carolina,5030,1796,35.70576540755467,70656.0,16.237781767404748,False,13.395996021073639,0,0.0,0.0,0.4446,True,1
37077970703,Census Tract 9707.03; Granville County; North Carolina,4943,2015,40.76471778272304,57197.0,15.067043048694426,False,10.885911314782522,0,0.0,0.0,0.4552,True,1
37183980200,Census Tract 9802; Wake County; North Carolina,0,0,0.0,,,False,17.56482009622904,0,0.0,0.0,0.1741,False,-1
37183053717,Census Tract 537.17; Wake County; North Carolina,3731,862,23.103725542749935,83797.0,3.6451353524524257,False,14.713834246907387,0,0.0,0.0,0.31,False,-1
37183980100,Census Tract 9801; Wake County; North Carolina,5,0,0.0,,0.0,False,13.833441216377484,0,0.0,0.0,0.1581,False,-1
37183053718,Census Tract 537.18; Wake County; North Carolina,3196,333,10.419274092615769,133981.0,3.0995616781465247,False,15.262305929870713,0,0.0,0.0,0.2392,False,-1
37183053608,Census Tract 536.08; Wake County; North Carolina,8647,860,9.945645888747542,138384.0,6.042681512410113,False,9.189268808103646,0,0.0,0.0,0.227,False,-1
37135010902,Census Tract 109.02; Orange County; North Carolina,6404,441,6.8863210493441604,68451.0,13.118175979447654,False,10.348808541431438,0,0.0,0.0,0.2547,False,-1
37135011204,Census Tract 112.04; Orange County; North Carolina,3332,45,1.3505402160864346,170602.0,7.166819152180542,False,5.55917199060539,0,33.281190985728806,0.0,0.1702,False,-1
37063001710,Census Tract 17.10; Durham County; North Carolina,4864,2344,48.19078947368421,58563.0,11.550468262226847,False,6.2587539036496995,0,0.6080624862976742,0.0,0.4568,True,0
37063001711,Census Tract 17.11; Durham County; North Carolina,4649,2272,48.870724887072484,46120.0,13.386505712438026,False,7.119077109937404,0,0.0,0.0,0.4745,True,0
37063001801,Census Tract 18.01; Durham County; North Carolina,8934,3617,40.4857846429371,63547.0,11.935953420669577,False,2.991054662616335,1,67.03397527036712,0.11193194537721066,0.3918,False,-1
37063000101,Census Tract 1.01; Durham County; North Carolina,3845,2128,55.3446033810143,80457.0,16.483803552769068,False,1.9572784401161847,2,100.0,0.5201560468140441,0.4565,True,0
37063002007,Census Tract 20.07; Durham County; North Carolina,5036,1815,36.040508339952346,86239.0,7.684670373312152,False,2.5735743290084145,2,100.0,0.3971405877680699,0.3147,False,-1
37063002009,Census Tract 20.09; Durham County; North Carolina,4943,3575,72.32449929192798,39375.0,23.131745062105477,True,5.226364459115505,0,73.13980331262007,0.0,0.8007,True,0
37063001900,Census Tract 19; Durham County; North Carolina,6157,722,11.726490173785935,105484.0,3.4594770180282604,False,10.043164148647696,0,0.0,0.0,0.226,False,-1
37063001709,Census Tract 17.09; Durham County; North Carolina,8069,5011,62.10187135952411,47990.0,16.251791997914765,False,4.437077226640904,2,80.26973707856038,0.24786218862312553,0.5289,True,0
37063001601,Census Tract 16.01; Durham County; North Carolina,5395,1721,31.899907321594068,81151.0,8.768939393939394,False,8.918295894676952,0,0.6610171949777547,0.0,0.3625,False,-1
37063001603,Census Tract 16.03; Durham County; North Carolina,7310,1294,17.701778385772915,75137.0,1.4774281805745555,False,12.724368253369123,0,0.0,0.0,0.2595,False,-1
37063001604,Census Tract 16.04; Durham County; North Carolina,6722,1677,24.947932163046712,94313.0,9.639988098780124,False,11.543791785740403,0,0.0,0.0,0.3402,False,-1
37063001705,Census Tract 17.05; Durham County; North Carolina,5745,1309,22.78503046127067,65899.0,20.115243583027762,False,5.226450287308688,0,38.65851396075824,0.0,0.3598,False,-1
37063001802,Census Tract 18.02; Durham County; North Carolina,6965,3318,47.63819095477387,44155.0,21.30135018672795,False,3.621629743846354,2,95.95123636455811,0.2871500358937545,0.47,True,0
37063002100,Census Tract 21; Durham County; North Carolina,9548,2508,26.26728110599078,93304.0,5.95903165735568,False,16.59070139867621,0,0.008916693321295186,0.0,0.3485,False,-1
37063001503,Census Tract 15.03; Durham County; North Carolina,1750,217,12.4,,,False,2.8244240781101007,1,99.99999999999999,0.5714285714285715,0.1256,False,-1
37063000102,Census Tract 1.02; Durham County; North Carolina,3710,1174,31.644204851752022,60847.0,19.71869083040303,False,3.0002459509452244,1,99.99999999999999,0.2695417789757413,0.3717,False,-1
37063000200,Census Tract 2; Durham County; North Carolina,3381,830,24.548950014788524,91667.0,30.008904719501334,False,0.2928308447382628,2,100.0,0.5915409642117716,0.3481,False,-1
37063000302,Census Tract 3.02; Durham County; North Carolina,3662,240,6.553795740032769,83977.0,16.62095447065277,False,1.89370163653841,1,100.0,0.27307482250136533,0.2105,False,-1
37063000401,Census Tract 4.01; Durham County; North Carolina,2551,120,4.704037632301058,109034.0,9.525676205409644,False,4.672529957829404,1,64.06840903403636,0.3920031360250882,0.1612,False,-1
37063000402,Census Tract 4.02; Durham County; North Carolina,2653,136,5.126272144741802,42589.0,28.684508104033167,False,3.818440031785037,1,99.9999999999999,0.3769317753486619,0.2686,False,-1
37063000500,Census Tract 5; Durham County; North Carolina,4432,1826,41.20036101083033,38594.0,27.169811320754718,True,3.444570189115248,2,99.99999999999987,0.4512635379061372,0.601,True,0
37063000600,Census Tract 6; Durham County; North Carolina,4724,625,13.2303132938188,73615.0,11.854360711261643,False,2.794624039645496,2,100.0,0.42337002540220153,0.2104,False,-1
37063000700,Census Tract 7; Durham County; North Carolina,3965,781,19.697351828499368,70670.0,9.875286332400101,False,3.776119570220612,2,100.0,0.5044136191677175,0.2317,False,-1
37063000900,Census Tract 9; Durham County; North Carolina,1853,723,39.01780895844576,64694.0,14.136986301369864,False,0.7316683490199462,1,100.0,0.5396654074473827,0.346,False,-1
37063001001,Census Tract 10.01; Durham County; North Carolina,3378,1258,37.24097098875074,32500.0,25.133214920071044,True,2.5298304165148426,1,100.0,0.29603315571343986,0.5784,True,0
